Feature ID	Taxon	Confidence
fe7b5b769375b837bb6d4bfa6dee234f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium	0.999721931246604
c58754f3613677615cb80ce5013b088c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9999999999992408
dc3835d12dc9edc210bddff9c66bf356	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Candidatus_Aquirestis	0.9999999935145032
875c27ce5703e125b6a15cfa8590f9e2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Limnobacter	0.8259108977620544
4e6488dfc93f2eefe477c4511d0e8a49	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	0.964360549429296
1e79437ace47aef283597583e22aa48e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Fluviimonas; s__uncultured_bacterium	0.9120917188797183
e8af5b46ebfe4ca58c15d93266be0a6b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium	0.9997149754303882
7f79adb6f17ca8c8dec3d655e2206dd6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_Flexibacteraceae	0.9932496594958842
79276373456f76c2665e4b9a8c193b72	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9999539589935529
7c11339471009759b1ec16ce09429af8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales	0.9842742676738927
eb2db41ef7059641b295e138bffa9aef	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Nodosilineaceae; g__Nodosilinea_PCC-7104	0.9997786990505082
59f694170a3afd6976a61d77635e1e7a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999989183922
9c951753a8ae2214fac8a41037c13286	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula	0.9960898185309537
d1846621d56307859a8d6c6bf12e33cd	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Opitutae	0.7519538648915707
a72c649df2725072417d6447142483b5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Porphyrobacter	0.960528463825112
9461c2faf6bd381f788a8d1e7338d700	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Tetradesmus_obliquus	0.9999999604340964
731d9d7f7bce53a7dd5d190aabdedb5d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__Methylophilus	0.7916400819370601
cc86c15357f8c5ba4b55e5379b07ae38	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	0.9154090684029278
1cd70552d8704253ff15ea0dbe8968c5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.999999975806662
93e77b929d0700c6158fa3ee5d36d39e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Porphyrobacter	0.9928049932993902
4fb23c7c53168fe127f3bae7d03d26e8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group	0.9999999987736962
69e60a7780ed19b0d4dfcaf34837aa88	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus	0.9997523777413121
85743eade07bdfc49734c53d6dc52ae3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseococcus; s__Roseococcus_sp.	0.8265069334685958
34f55b5b8f6c8225abfd1d5fd55e4ae8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999997014183445
47a687fdfbdddbf7aefd08ab325a3cc5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Spirosomaceae; s__Fluviimonas_sp.	0.9942266113104932
3078d0e997dde104f7d25c0dd9473003	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sandarakinorhabdus; s__Sandarakinorhabdus_sp.	0.8547199027622377
c1861afa7940f2da57882ecd6fcc078e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured	0.7452212927618642
de23882e008c44634bd6ea274959bd11	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9999999638734051
40ca42f439838724a3abf1a6d0dc1551	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999709123040802
57b92326c77017ea2f2bda05f0b71a66	d__Bacteria; p__Armatimonadota; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__Armatimonas; s__uncultured_bacterium	0.9560034057358857
02a1bd1f1d3321139eb7f402aad2b151	d__Bacteria	0.9935568747544008
5f8c17bb109331397db134013bf9e9ba	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae	0.9983362579917137
1fd42b65f8af3bae6b6c20afa76a8715	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999468776568251
6c3fb343f46983254cdb83e99fa07a49	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999985274474126
a1080e28da136bf8f5ae4655431c66c6	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Tetradesmus_obliquus	0.9999999216965736
254757c6779bd0935b9254f12831b53f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas; s__uncultured_bacterium	0.8645889462106442
2467416f6c52dd4d7ecf251d06b941a3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__UKL13-1; s__alpha_proteobacterium	0.9253495980396939
b16001e1e0feca969778f1716920e8e1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Rhabdobacter; s__Cytophagaceae_bacterium	0.968178239131355
7c342291a1c802d1945bf580a6ca8676	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.999999964671672
0e2158fabee9af2a2cdd21155478b0d9	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter	0.9999935330632395
48f6a9111a10b4cc1570b9fd6a68da56	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999862
fb800d4d7cd0a8e0da07b414fcf21b8c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__uncultured_Hongiella	0.8150188308387233
6b21be5590786a74694f1b79408ebb48	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_bacterium	0.9721524465511052
b632a177daad11d134247ee04ab8b120	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium	0.999481177389804
c0c6dea060404ea17972053bc9e98ae7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Limnobacter	0.9996435742617242
d5d6cccf007b2e8dbb48ebdb35e07bb2	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9996611016835963
933a2cbb592498f95841285cb791ce01	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas; s__uncultured_bacterium	0.8532966258674236
3f04bd2a359b976892faa13fcb4de619	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Candidatus_Limnoluna; s__uncultured_bacterium	0.8420947342939572
c454a1f3380b1ddd6d5497ea28a26b0b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9997047512284478
4b6b290b567d0f144904c6e0b6f4cab1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured	0.7125021481207378
3e1c858f9b1033a63f90a46faefcf230	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9997746701452976
ceed7a68529319c9110ed0850d53c46e	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas	0.9993012566298212
